Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
2. Web - Detail Pengajuan,Chrome 103.0.5060.114,,,2022-07-15 16:53:39,2022-07-15 16:54:32,53.202s,FAILED
,,,,,,,
Test Cases/api,Chrome 103.0.5060.114,,,2022-07-15 16:53:39,2022-07-15 16:53:44,4.408s,PASSED
"request = sendRequest(findTestObject(""get request id"", [""nik"":nik]))",Chrome 103.0.5060.114,,,2022-07-15 16:53:40,2022-07-15 16:53:43,3.062s,PASSED
slurper = new groovy.json.JsonSlurper(),Chrome 103.0.5060.114,store json response to variable,,2022-07-15 16:53:43,2022-07-15 16:53:43,0.024s,PASSED
get_token = slurper.parseText(request.getResponseBodyContent()),Chrome 103.0.5060.114,,,2022-07-15 16:53:43,2022-07-15 16:53:43,0.033s,PASSED
req_id = requestId,Chrome 103.0.5060.114,define / field api,,2022-07-15 16:53:43,2022-07-15 16:53:43,0.017s,PASSED
request_id = req_id,Chrome 103.0.5060.114,store var to global variable,,2022-07-15 16:53:43,2022-07-15 16:53:43,0.159s,PASSED
"println(""token is :"" + request_id)",Chrome 103.0.5060.114,,,2022-07-15 16:53:43,2022-07-15 16:53:43,0.006s,PASSED
response_token = request.getResponseText(),Chrome 103.0.5060.114,show response to report in test suite,,2022-07-15 16:53:43,2022-07-15 16:53:43,0.002s,PASSED
logInfo($response_token),Chrome 103.0.5060.114,,,2022-07-15 16:53:43,2022-07-15 16:53:43,0.059s,PASSED
,,,,,,,
Test Cases/web,Chrome 103.0.5060.114,,,2022-07-15 16:53:44,2022-07-15 16:54:32,48.249s,FAILED
robot = new java.awt.Robot(),Chrome 103.0.5060.114,,,2022-07-15 16:53:44,2022-07-15 16:53:45,0.157s,PASSED
userDir = getProjectDir(),Chrome 103.0.5060.114,,,2022-07-15 16:53:45,2022-07-15 16:53:45,0.003s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-15 16:53:45,2022-07-15 16:53:47,2.706s,PASSED
"navigateToUrl(""https://tracking.idofocus.co.id:25443/status-pengajuan?request_id="" + request_id)",Chrome 103.0.5060.114,,,2022-07-15 16:53:47,2022-07-15 16:53:48,0.969s,PASSED
delay(5),Chrome 103.0.5060.114,,,2022-07-15 16:53:48,2022-07-15 16:53:53,5.077s,PASSED
"comment(""Verifikasi Element untuk cek setiap object yang muncul"")",Chrome 103.0.5060.114,,,2022-07-15 16:53:53,2022-07-15 16:53:53,0.053s,PASSED
"verifyElementPresent(findTestObject(""Verify2/3.3 Status Pengajuan Terbaru""), 0, STOP_ON_FAILURE)",Chrome 103.0.5060.114,Verifikasi List Data Tracking,,2022-07-15 16:53:53,2022-07-15 16:53:54,0.489s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 16:53:54,2022-07-15 16:53:57,3.010s,PASSED
"verifyElementPresent(findTestObject(""Verify2/3.1 Tipe Aplikasi Pengajuan""), 0, STOP_ON_FAILURE)",Chrome 103.0.5060.114,Verifikasi Pengajuan,,2022-07-15 16:53:57,2022-07-15 16:53:57,0.395s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 16:53:57,2022-07-15 16:54:00,3.007s,PASSED
"verifyElementPresent(findTestObject(""Verify2/3.4 Tanggal Pengajuan""), 0, STOP_ON_FAILURE)",Chrome 103.0.5060.114,Verifikasi Tanggal Pengajuan,,2022-07-15 16:54:00,2022-07-15 16:54:32,31.506s,FAILED
