Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1,Chrome 103.0.5060.114,,,2022-07-15 10:23:47,2022-07-15 10:26:08,2m - 21.642s,PASSED
,,,,,,,
Test Cases/api,Chrome 103.0.5060.114,,,2022-07-15 10:23:48,2022-07-15 10:23:54,6.697s,PASSED
"request = sendRequest(findTestObject(""get request id"", [""nik"":nik]))",Chrome 103.0.5060.114,,,2022-07-15 10:23:49,2022-07-15 10:23:54,4.419s,PASSED
slurper = new groovy.json.JsonSlurper(),Chrome 103.0.5060.114,store json response to variable,,2022-07-15 10:23:54,2022-07-15 10:23:54,0.033s,PASSED
get_token = slurper.parseText(request.getResponseBodyContent()),Chrome 103.0.5060.114,,,2022-07-15 10:23:54,2022-07-15 10:23:54,0.066s,PASSED
req_id = requestId,Chrome 103.0.5060.114,define / field api,,2022-07-15 10:23:54,2022-07-15 10:23:54,0.032s,PASSED
request_id = req_id,Chrome 103.0.5060.114,store var to global variable,,2022-07-15 10:23:54,2022-07-15 10:23:54,0.293s,PASSED
"println(""token is :"" + request_id)",Chrome 103.0.5060.114,,,2022-07-15 10:23:54,2022-07-15 10:23:54,0.011s,PASSED
response_token = request.getResponseText(),Chrome 103.0.5060.114,show response to report in test suite,,2022-07-15 10:23:54,2022-07-15 10:23:54,0.005s,PASSED
logInfo($response_token),Chrome 103.0.5060.114,,,2022-07-15 10:23:54,2022-07-15 10:23:54,0.104s,PASSED
,,,,,,,
Test Cases/web,Chrome 103.0.5060.114,,,2022-07-15 10:23:54,2022-07-15 10:26:08,2m - 14.070s,PASSED
robot = new java.awt.Robot(),Chrome 103.0.5060.114,,,2022-07-15 10:23:56,2022-07-15 10:23:56,0.229s,PASSED
userDir = getProjectDir(),Chrome 103.0.5060.114,,,2022-07-15 10:23:56,2022-07-15 10:23:56,0.005s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-15 10:23:56,2022-07-15 10:24:01,4.531s,PASSED
"navigateToUrl(""https://tracking.idofocus.co.id:25443/status-pengajuan?request_id="" + request_id)",Chrome 103.0.5060.114,,,2022-07-15 10:24:01,2022-07-15 10:24:02,1.934s,PASSED
delay(5),Chrome 103.0.5060.114,,,2022-07-15 10:24:02,2022-07-15 10:24:08,5.103s,PASSED
"comment(""Verifikasi Element untuk cek setiap object yang muncul"")",Chrome 103.0.5060.114,,,2022-07-15 10:24:08,2022-07-15 10:24:08,0.078s,PASSED
"verifyElementPresent(findTestObject(""Verify2/Page_BcafTracking/div_Aplikasi Pembiayaan Received  Toyota - New avanza 14 Jul 2022 Upgrade Asuransi Polis Terbit  TOYOTA - AGYA B 8768 KUH12 Jul 2022""), 0, STOP_ON_FAILURE)",Chrome 103.0.5060.114,Verifikasi List Data Tracking,,2022-07-15 10:24:08,2022-07-15 10:24:08,0.580s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 10:24:08,2022-07-15 10:24:11,3.014s,PASSED
"verifyElementPresent(findTestObject(""Verify2/Page_BcafTracking/div_Aplikasi Pembiayaan""), 0, STOP_ON_FAILURE)",Chrome 103.0.5060.114,Verifikasi Pengajuan,,2022-07-15 10:24:11,2022-07-15 10:24:12,0.530s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 10:24:12,2022-07-15 10:24:15,3.012s,PASSED
"verifyElementPresent(findTestObject(""Verify2/Page_BcafTracking/div_14 Jul 2022""), 0, STOP_ON_FAILURE)",Chrome 103.0.5060.114,Verifikasi Tanggal Pengajuan,,2022-07-15 10:24:15,2022-07-15 10:24:15,0.493s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 10:24:15,2022-07-15 10:24:18,3.015s,PASSED
"verifyElementPresent(findTestObject(""Verify2/Page_BcafTracking/div_Toyota - New avanza""), 0, STOP_ON_FAILURE)",Chrome 103.0.5060.114,Verifikasi Kendaraan yang diajukan,,2022-07-15 10:24:18,2022-07-15 10:24:19,0.569s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 10:24:19,2022-07-15 10:24:22,3.021s,PASSED
"verifyElementPresent(findTestObject(""Verify2/Page_BcafTracking/span_Received""), 0, STOP_ON_FAILURE)",Chrome 103.0.5060.114,Verifikasi Flow Tracking Sampai di ?,,2022-07-15 10:24:22,2022-07-15 10:24:22,0.544s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sswebviewtracking + ""Screenshoot Web Tracking List Pengajuan.png"")",Chrome 103.0.5060.114,Melakukan screenshoot full page,,2022-07-15 10:24:22,2022-07-15 10:24:24,1.124s,PASSED
"markPassed(""Screenshoot Web Tracking List Pengajuan"")",Chrome 103.0.5060.114,,,2022-07-15 10:24:24,2022-07-15 10:24:24,0.033s,PASSED
delay(5),Chrome 103.0.5060.114,,,2022-07-15 10:24:24,2022-07-15 10:24:29,5.020s,PASSED
"click(findTestObject(""Verify2/Page_BcafTracking/div_Toyota - New avanza""))",Chrome 103.0.5060.114,Halaman Detail Pengajuan ,,2022-07-15 10:24:29,2022-07-15 10:24:29,0.713s,PASSED
"comment(""Info Detail List Pengajuan"")",Chrome 103.0.5060.114,,,2022-07-15 10:24:29,2022-07-15 10:24:29,0.006s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 10:24:29,2022-07-15 10:24:32,3.016s,PASSED
"verifyElementPresent(findTestObject(""Status Pengajuan/i_Received_far fa-question-circle fs-16""), 0)",Chrome 103.0.5060.114,Verifikasi Status Pengajuan Sampai Mana,,2022-07-15 10:24:32,2022-07-15 10:24:33,0.491s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 10:24:33,2022-07-15 10:24:36,3.028s,PASSED
"verifyElementPresent(findTestObject(""Status Pengajuan/div_14 Jul 2022  0134""), 0)",Chrome 103.0.5060.114,verifikasi tanggal pengajuan,,2022-07-15 10:24:36,2022-07-15 10:24:36,0.492s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 10:24:36,2022-07-15 10:24:39,3.011s,PASSED
"verifyElementPresent(findTestObject(""Status Pengajuan/i_Received_far fa-question-circle fs-16""), 0)",Chrome 103.0.5060.114,Verifikasi Button Info,,2022-07-15 10:24:39,2022-07-15 10:24:40,0.749s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 10:24:40,2022-07-15 10:24:43,3.012s,PASSED
"verifyElementPresent(findTestObject(""Status Pengajuan/div_Request ID220700160""), 0)",Chrome 103.0.5060.114,Verifikasi No Request ID,,2022-07-15 10:24:43,2022-07-15 10:24:44,0.495s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 10:24:44,2022-07-15 10:24:47,3.009s,PASSED
"verifyElementPresent(findTestObject(""Status Pengajuan/div_Nama Pengaju  BILLY BUMBLEBEE SIFUIAN""), 0)",Chrome 103.0.5060.114,Verifikasi nama yang mengajukan,,2022-07-15 10:24:47,2022-07-15 10:24:47,0.516s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 10:24:47,2022-07-15 10:24:50,3.012s,PASSED
"verifyElementPresent(findTestObject(""Status Pengajuan/div_Merk Kendaraan  Toyota""), 0)",Chrome 103.0.5060.114,verifikasi merk kendaraan,,2022-07-15 10:24:50,2022-07-15 10:24:51,0.578s,PASSED
delay(3),Chrome 103.0.5060.114,,,2022-07-15 10:24:51,2022-07-15 10:24:54,3.012s,PASSED
